"Variable_Name","Variable_Label","Group0_Rate","Group1_Rate","Rate_Difference","P_Value","Test_Used","Domain","Data_Source","N_Group0","N_Group1","Min_Expected","Significance"
"ACS_MEDIAN_HH_INC_BLACK_countylevel","Median household income for households with a Black or African American alone householder (dollars, inflation-adjusted to data file year)",1.01770948411503,0.475956015099294,-0.541753469015734,7.80041022649367e-05,"Chi-square","2. economic context","ACS",29871,6093,56.4166666666667,"***"
"SEDA_CS_TOT_MATH_GR8_HSP_countylevel","Grade 8 Math Sample size, Hispanic students",2.18606675370761,1.39504349253241,-0.791023261175195,8.86842363396629e-05,"Chi-square","3. education","SEDA",29871,6093,125.031531531532,"***"
"ACS_PCT_POV_WHITE_census_tractlevel","Percentage of White, not Hispanic population below poverty level",7.58260520237019,9.04316428688659,1.4605590845164,0.000122284800265017,"Chi-square","2. economic context","ACS",29871,6093,477.085085085085,"***"
"ACS_MDN_GRNDPRNT_INC_countylevel","Median income of grandparent householder and/or spouse responsible for grandchildren under 18 (dollars, inflation-adjusted to data file year)",1.56673696896656,0.91908747743312,-0.647649491533436,0.000152849790808922,"Chi-square","2. economic context","ACS",29871,6093,88.7757757757758,"***"
"ACS_PCT_HISP_FEMALE_census_tractlevel","Percentage of Hispanic or Latino population reporting female",11.0106792541261,12.6210405383227,1.61036128419659,0.000319942103482674,"Chi-square","1. social context","ACS",29871,6093,687.504004004004,"***"
"ACS_PCT_HISP_MALE_census_tractlevel","Percentage of Hispanic or Latino population reporting male",11.0106792541261,12.6210405383227,1.61036128419659,0.000319942103482674,"Chi-square","1. social context","ACS",29871,6093,687.504004004004,"***"
"CCBP_PHYS_RATE_countylevel","Total number of physician offices per 1,000 people",0.8436275986743,0.393894633185623,-0.449732965488677,0.000336256211778022,"Chi-square","4. physical infrastructure","CCBP",29871,6093,46.7597597597598,"***"
"ACS_PCT_POV_HISPANIC_census_tractlevel","Percentage of Hispanic or Latino population below poverty level",11.328713467912,12.9492860659774,1.62057259806533,0.000346555411796767,"Chi-square","2. economic context","ACS",29871,6093,706.987237237237,"***"
"SEDA_CS_MN_ELA_GR8_WHT_countylevel","Grade 8 ELA Mean Cohort Scale (CS), White students
",2.64470556727261,1.85458723124897,-0.790118336023631,0.000388624615807053,"Chi-square","3. education","SEDA",29871,6093,152.985735735736,"***"
"CHR_PCT_LOW_BIRTH_WT_countylevel","Percentage of live births with low birthweight (<2,500 grams)",10.5620836262596,9.04316428688659,-1.51891933937299,0.000413916909030573,"Chi-square","5. healthcare context","CHR",29871,6093,627.868368368368,"***"
"CHR_TEEN_BIRTH_RATE_15_19_countylevel","Total number of births per 1,000 females (ages 15-19)",10.5620836262596,9.04316428688659,-1.51891933937299,0.000413916909030573,"Chi-square","5. healthcare context","CHR",29871,6093,627.868368368368,"***"
"CDCAP_HIVDIAG_WHT_RATE_ABOVE13_countylevel","Total number of people living with diagnosed HIV at the end of the year per 100,000, White non-Hispanic (ages 13 and over)",2.46392822469954,1.70687674380437,-0.757051480895176,0.000432728992861493,"Chi-square","5. healthcare context","CDCAP",29871,6093,142.312312312312,"***"
"ACS_PCT_WHITE_FEMALE_census_tractlevel","Percentage of White non-Hispanic alone population reporting female",7.27126644571658,8.58362054817003,1.31235410245345,0.000432845596516975,"Chi-square","1. social context","ACS",29871,6093,456.585335335335,"***"
"ACS_PCT_WHITE_MALE_census_tractlevel","Percentage of White non-Hispanic alone population reporting male",7.27126644571658,8.58362054817003,1.31235410245345,0.000432845596516975,"Chi-square","1. social context","ACS",29871,6093,456.585335335335,"***"
"AHRF_ARBRNE_ST_G_ISO_HOSPS_RATE_countylevel","Total number of short-term general hospitals with airborne infection isolation rooms per 1,000 population",10.5553881691272,9.04316428688659,-1.51222388224066,0.000437736684608678,"Chi-square","5. healthcare context","AHRF",29871,6093,627.52952952953,"***"
"AHRF_CARDIAC_IC_BEDS_RATE_countylevel","Total number of short-term general hospital cardiac intensive care beds per 1,000 population",10.5553881691272,9.04316428688659,-1.51222388224066,0.000437736684608678,"Chi-square","5. healthcare context","AHRF",29871,6093,627.52952952953,"***"
"AHRF_CARDIAC_IC_HOSP_RATE_countylevel","Total number of short-term general hospitals with cardiac intensive care per 1,000 population",10.5553881691272,9.04316428688659,-1.51222388224066,0.000437736684608678,"Chi-square","5. healthcare context","AHRF",29871,6093,627.52952952953,"***"
"AHRF_HOSP_MOBILE_RATE_countylevel","Total number of hospitals with mobile health services per 1,000 population",10.5553881691272,9.04316428688659,-1.51222388224066,0.000437736684608678,"Chi-square","5. healthcare context","AHRF",29871,6093,627.52952952953,"***"
"AHRF_MEDSURGIC_BEDS_RATE_countylevel","Total number of short-term general hospital intensive care beds per 1,000 population",10.5553881691272,9.04316428688659,-1.51222388224066,0.000437736684608678,"Chi-square","5. healthcare context","AHRF",29871,6093,627.52952952953,"***"
"AHRF_MEDSURGIC_HOSP_RATE_countylevel","Total number of short-term general hospitals with medical surgical intensive care per 1,000 population",10.5553881691272,9.04316428688659,-1.51222388224066,0.000437736684608678,"Chi-square","5. healthcare context","AHRF",29871,6093,627.52952952953,"***"
"AHRF_NEONATALIC_BEDS_RATE_countylevel","Total number of short-term general hospital neonatal intensive care beds per 1,000 population",10.5553881691272,9.04316428688659,-1.51222388224066,0.000437736684608678,"Chi-square","5. healthcare context","AHRF",29871,6093,627.52952952953,"***"
"AHRF_NEONATALIC_HOSP_RATE_countylevel","Total number of short-term general hospitals with neonatal intensive care per 1,000 population",10.5553881691272,9.04316428688659,-1.51222388224066,0.000437736684608678,"Chi-square","5. healthcare context","AHRF",29871,6093,627.52952952953,"***"
"AHRF_RURL_REFRRL_CNT_RATE_countylevel","Total number of rural referral centers per 1,000 population",10.5553881691272,9.04316428688659,-1.51222388224066,0.000437736684608678,"Chi-square","5. healthcare context","AHRF",29871,6093,627.52952952953,"***"
"AHRF_HOSP_TEACHING_countylevel","Total number of teaching hospitals",10.5520404405611,9.04316428688659,-1.50887615367449,0.00045012506417042,"Chi-square","5. healthcare context","AHRF",29871,6093,627.36011011011,"***"
"AHRF_TOT_ARBRNE_ST_G_ISO_HOSPS_countylevel","Total number of short-term general hospitals with airborne infection isolation rooms",10.5520404405611,9.04316428688659,-1.50887615367449,0.00045012506417042,"Chi-square","5. healthcare context","AHRF",29871,6093,627.36011011011,"***"
"AHRF_TOT_CARDIAC_IC_BEDS_countylevel","Total number of short-term general hospital cardiac intensive care beds",10.5520404405611,9.04316428688659,-1.50887615367449,0.00045012506417042,"Chi-square","5. healthcare context","AHRF",29871,6093,627.36011011011,"***"
"AHRF_TOT_CARDIAC_IC_HOSP_countylevel","Total number of short-term general hospitals with cardiac intensive care",10.5520404405611,9.04316428688659,-1.50887615367449,0.00045012506417042,"Chi-square","5. healthcare context","AHRF",29871,6093,627.36011011011,"***"
"AHRF_TOT_HOSP_MOBILE_countylevel","Total number of hospitals with mobile health services",10.5520404405611,9.04316428688659,-1.50887615367449,0.00045012506417042,"Chi-square","5. healthcare context","AHRF",29871,6093,627.36011011011,"***"
"AHRF_TOT_MEDSURGIC_BEDS_countylevel","Total number of short-term general hospital intensive care beds",10.5520404405611,9.04316428688659,-1.50887615367449,0.00045012506417042,"Chi-square","5. healthcare context","AHRF",29871,6093,627.36011011011,"***"
"AHRF_TOT_MEDSURGIC_HOSP_countylevel","Total number of short-term general hospitals with medical surgical intensive care",10.5520404405611,9.04316428688659,-1.50887615367449,0.00045012506417042,"Chi-square","5. healthcare context","AHRF",29871,6093,627.36011011011,"***"
"AHRF_TOT_NEONATALIC_BEDS_countylevel","Total number of short-term general hospital neonatal intensive care beds",10.5520404405611,9.04316428688659,-1.50887615367449,0.00045012506417042,"Chi-square","5. healthcare context","AHRF",29871,6093,627.36011011011,"***"
"AHRF_TOT_NEONATALIC_HOSP_countylevel","Total number of short-term general hospitals with neonatal intensive care",10.5520404405611,9.04316428688659,-1.50887615367449,0.00045012506417042,"Chi-square","5. healthcare context","AHRF",29871,6093,627.36011011011,"***"
"AHRF_TOT_N_ST_G_EXP_1000_countylevel","Total expenses from short-term general hospitals reporting expenses (dollars in $1,000s)",10.5520404405611,9.04316428688659,-1.50887615367449,0.00045012506417042,"Chi-square","5. healthcare context","AHRF",29871,6093,627.36011011011,"***"
"AHRF_TOT_RURL_REFRRL_CNT_countylevel","Total number of rural referral centers",10.5520404405611,9.04316428688659,-1.50887615367449,0.00045012506417042,"Chi-square","5. healthcare context","AHRF",29871,6093,627.36011011011,"***"
"ACS_PCT_POV_AIAN_countylevel","Percentage of American Indian or Alaska Native population below poverty level",1.64373472598842,1.03397341211226,-0.609761313876157,0.000529937201408389,"Chi-square","2. economic context","ACS",29871,6093,93.8583583583584,"***"
"SEDA_CS_MN_MATH_GR8_ALL_countylevel","Grade 8 Math Mean Cohort Scale (CS), All students",0.997623112718021,0.525192844247497,-0.472430268470524,0.000558527013072161,"Chi-square","3. education","SEDA",29871,6093,55.9084084084084,"***"
"SEDA_CS_TOT_MATH_GR8_ALL_countylevel","Grade 8 Math Sample size, All students",0.980884469887181,0.525192844247497,-0.455691625639684,0.000804149385015945,"Chi-square","3. education","SEDA",29871,6093,55.0613113113113,"***"
"SEDA_CS_MN_ELA_GR8_ALL_countylevel","Grade 8 ELA Mean Cohort Scale (CS), All students
",0.535636570586857,0.213359592975546,-0.322276977611311,0.00131828696119174,"Chi-square","3. education","SEDA",29871,6093,29.3095595595596,"**"
"SEDA_CS_MN_MATH_GR3_WHT_countylevel","Grade 3 Math Mean Cohort Scale (CS), White students",1.22526865521743,0.738552437223043,-0.486716217994392,0.00141572800810276,"Chi-square","3. education","SEDA",29871,6093,69.6313813813814,"**"
"SEDA_CS_TOT_ELA_GR8_ALL_countylevel","Grade 8 ELA Sample size, All students",0.525593384888353,0.213359592975546,-0.312233791912808,0.00171335635681041,"Chi-square","3. education","SEDA",29871,6093,28.8013013013013,"**"
"SEDA_CS_TOT_ELA_GR8_BLK_countylevel","Grade 8 ELA Sample size, Black or African American students",2.61792373874326,1.92023633677991,-0.697687401963351,0.00172332538719049,"Chi-square","3. education","SEDA",29871,6093,152.308058058058,"**"
"SEDA_CS_TOT_MATH_GR3_HSP_countylevel","Grade 3 Math Sample Size, Hispanic students
",1.52321649760637,1.00114885934679,-0.522067638259583,0.00218429430422731,"Chi-square","3. education","SEDA",29871,6093,87.4204204204204,"**"
"ACS_PCT_POV_MULTI_census_tractlevel","Percentage of two or more races population below poverty level",14.7835693481972,16.3138027244379,1.53023337624063,0.00248284284113834,"Chi-square","2. economic context","ACS",29871,6093,916.559059059059,"**"
"ACS_PCT_AIAN_FEMALE_countylevel","Percentage of American Indian and Alaska Native alone population reporting female",1.37256871212882,0.886262924667651,-0.486305787461169,0.00267082133666036,"Chi-square","1. social context","ACS",29871,6093,78.6106106106106,"**"
"ACS_PCT_AIAN_MALE_countylevel","Percentage of American Indian and Alaska Native alone population reporting male",1.37256871212882,0.886262924667651,-0.486305787461169,0.00267082133666036,"Chi-square","1. social context","ACS",29871,6093,78.6106106106106,"**"
"CDCW_SELFHARM_DTH_RATE_countylevel","Total number of deaths from intentional self harm per 100,000 population",2.01198486826688,1.42786804529788,-0.584116822968998,0.00286218043444459,"Chi-square","5. healthcare context","CDCW",29871,6093,116.560560560561,"**"
"SEDA_CS_TOT_ELA_GR8_WHT_countylevel","Grade 8 ELA Sample size, White students",2.23293495363396,1.62481536189069,-0.608119591743265,0.00320197108645937,"Chi-square","3. education","SEDA",29871,6093,129.775275275275,"**"
"CCBP_CHILD_RATE_countylevel","Total number of child day care services per 1,000 people",1.2185731980851,0.771376989988511,-0.447196208096588,0.00342335842348102,"Chi-square","4. physical infrastructure","CCBP",29871,6093,69.6313813813814,"**"
"CDCA_PREV_DTH_BLACK_RATE_BELOW74_countylevel","Total avoidable heart disease and stroke deaths per 100,000 Black non-Hispanic population (ages 74 and below)",0.923973084262328,0.541605120630231,-0.382367963632097,0.0040905528941918,"Chi-square","5. healthcare context","CDCA",29871,6093,52.3506006006006,"**"
"ACS_PCT_MULT_RACE_FEMALE_census_tractlevel","Percentage of population reporting two or more races and female",14.000200863714,15.4111275233875,1.41092665967352,0.0043425495994374,"Chi-square","1. social context","ACS",29871,6093,867.596846846847,"**"
"ACS_PCT_MULT_RACE_MALE_census_tractlevel","Percentage of population reporting two or more races and male",14.000200863714,15.4111275233875,1.41092665967352,0.0043425495994374,"Chi-square","1. social context","ACS",29871,6093,867.596846846847,"**"
"CHR_PREMAT_DEATH_RATE_countylevel","Total number of premature deaths: age-adjusted per 100,000 population (ages 74 and below)",21.1576445381808,22.7638273428525,1.60618280467161,0.00564920149303433,"Chi-square","5. healthcare context","CHR",29871,6093,1305.71546546547,"**"
"CCBP_FSR_RATE_countylevel","Total number of full service restaurants per 1,000 people",0.425161527903318,0.180535040210077,-0.24462648769324,0.0069118057133565,"Chi-square","4. physical infrastructure","CCBP",29871,6093,23.3798798798799,"**"
"ACS_MEDIAN_VET_INC_census_tractlevel","Median income of civilian veterans (dollars, ages 18 and over, inflation-adjusted to data file year)",11.9647818954839,10.7336287543082,-1.23115314117569,0.00698854431861842,"Chi-square","2. economic context","ACS",29871,6093,716.305305305305,"**"
"SEDA_CS_TOT_ELA_GR8_ASN_countylevel","Grade 8 ELA Sample size, Asian students",20.2169328110877,18.7592319054653,-1.45770090562239,0.00998473592926438,"Chi-square","3. education","SEDA",29871,6093,1216.77027027027,"**"
"SEDA_CS_TOT_MATH_GR3_WHT_countylevel","Grade 3 Math Sample Size, White students
",0.863713970071307,0.541605120630231,-0.322108849441075,0.0131636112467207,"Chi-square","3. education","SEDA",29871,6093,49.3010510510511,"*"
"SEDA_CS_TOT_ELA_GR3_ECD_countylevel","Grade 3 ELA Sample Size, Economically disadvantaged (ECD) students
",0.78002075591711,0.475956015099294,-0.304064740817816,0.0138580849576945,"Chi-square","3. education","SEDA",29871,6093,44.3878878878879,"*"
"SEDA_CS_MN_ELA_GR3_ECD_countylevel","Grade 3 ELA Mean Cohort Scale (CS), Economically disadvantaged (ECD) students
",0.803454855880285,0.508780567864763,-0.294674288015522,0.0191412037324761,"Chi-square","3. education","SEDA",29871,6093,45.9126626626627,"*"
"SEDA_CS_TOT_MATH_GR3_ECD_countylevel","Grade 3 Math Sample Size, Economically disadvantaged (ECD) students
",0.857018512938971,0.558017397012966,-0.299001115926005,0.0214627653283884,"Chi-square","3. education","SEDA",29871,6093,49.1316316316316,"*"
"SEDA_CS_MN_MATH_GR3_ECD_countylevel","Grade 3 Math Mean Cohort Scale (CS), Economically disadvantaged (ECD) students",0.887148070034482,0.590841949778434,-0.296306120256047,0.0253102796093159,"Chi-square","3. education","SEDA",29871,6093,50.9952452452452,"*"
"ACS_PCT_POV_ASIAN_countylevel","Percentage of Asian population below poverty level",0.538984299153025,0.311833251271951,-0.227151047881073,0.0285054037530334,"Chi-square","2. economic context","ACS",29871,6093,30.4954954954955,"*"
"ACS_PCT_OTHER_FEMALE_countylevel","Percentage of population reporting some other race alone and female",0.411770613638646,0.213359592975546,-0.1984110206631,0.028879588736909,"Chi-square","1. social context","ACS",29871,6093,23.041041041041,"*"
"ACS_PCT_OTHER_MALE_countylevel","Percentage of population reporting some other race alone and male",0.411770613638646,0.213359592975546,-0.1984110206631,0.028879588736909,"Chi-square","1. social context","ACS",29871,6093,23.041041041041,"*"
"SEDA_CS_MN_MATH_GR3_ALL_countylevel","Grade 3 Math Mean Cohort Scale (CS), All students",0.431856985035653,0.22977186935828,-0.202085115677373,0.0298018618258213,"Chi-square","3. education","SEDA",29871,6093,24.226976976977,"*"
"ACS_MEDIAN_NONVET_INC_countylevel","Median income of civilian nonveteran population (dollars, ages 18 and over, inflation-adjusted to data file year)",0.535636570586857,0.311833251271951,-0.223803319314905,0.0305798696040654,"Chi-square","2. economic context","ACS",29871,6093,30.3260760760761,"*"
"ACS_MEDIAN_VET_INC_countylevel","Median income of civilian veterans (dollars, ages 18 and over, inflation-adjusted to data file year)",0.535636570586857,0.311833251271951,-0.223803319314905,0.0305798696040654,"Chi-square","2. economic context","ACS",29871,6093,30.3260760760761,"*"
"SEDA_CS_MN_ELA_GR3_ALL_countylevel","Grade 3 ELA Mean Cohort Scale (CS), All students
",0.297947842388939,0.131298211061874,-0.166649631327065,0.03152994792357,"Chi-square","3. education","SEDA",29871,6093,16.4336836836837,"*"
"LTC_TOT_BEDS_RATE_countylevel","Total number of nursing home beds in the county per 1,000 population",0.311338756653611,0.147710487444609,-0.163628269209002,0.0397167304396092,"Chi-square","5. healthcare context","LTC",29871,6093,17.2807807807808,"*"
"ACS_PCT_POV_OTHER_countylevel","Percentage of some other race population below poverty level",0.5624183991162,0.34465780403742,-0.21776059507878,0.0408203403384912,"Chi-square","2. economic context","ACS",29871,6093,32.0202702702703,"*"
"SEDA_CS_TOT_ELA_GR3_ALL_countylevel","Grade 3 ELA Sample Size, All students
",0.284556928124268,0.131298211061874,-0.153258717062393,0.0446029054826121,"Chi-square","3. education","SEDA",29871,6093,15.756006006006,"*"
"SEDA_CS_TOT_MATH_GR3_ALL_countylevel","Grade 3 Math Sample Size, All students
",0.411770613638646,0.22977186935828,-0.181998744280366,0.0468518262158862,"Chi-square","3. education","SEDA",29871,6093,23.2104604604605,"*"
"CCBP_CS_RATE_countylevel","Total number of convenience stores per 1,000 people",0.0602591141910214,0,-0.0602591141910214,0.052994700529947,"Chi-square (simulated)","4. physical infrastructure","CCBP",29871,6093,3.04954954954955,""
"CDCW_INJURY_DTH_RATE_countylevel","Total number of deaths from injury per 100,000 population",0.0636068427571892,0,-0.0636068427571892,0.0575942405759424,"Chi-square (simulated)","5. healthcare context","CDCW",29871,6093,3.21896896896897,""
"CDCW_TRANSPORT_DTH_RATE_countylevel","Total number of deaths from transport accidents per 100,000 population",0.49881155635901,0.311833251271951,-0.186978305087059,0.0646546750777361,"Chi-square","5. healthcare context","CDCW",29871,6093,28.4624624624625,""
"ACS_PCT_ASIAN_FEMALE_countylevel","Percentage of Asian alone population reporting female",0.492116099226675,0.311833251271951,-0.180282847954723,0.0737093585882195,"Chi-square","1. social context","ACS",29871,6093,28.1236236236236,""
"ACS_PCT_ASIAN_MALE_countylevel","Percentage of Asian alone population reporting male",0.492116099226675,0.311833251271951,-0.180282847954723,0.0737093585882195,"Chi-square","1. social context","ACS",29871,6093,28.1236236236236,""
"CCBP_FF_RATE_countylevel","Total number of limited service restaurants (fast food establishments) per 1,000 people",0.194168256837736,0.0820613819136714,-0.112106874924064,0.0820232060386579,"Chi-square","4. physical infrastructure","CCBP",29871,6093,10.6734234234234,""
"LTC_AVG_ACUITY_INDEX_countylevel","Average acuity index of the nursing home residents in the county",0.384988785109303,0.22977186935828,-0.155216915751023,0.0837329844560514,"Chi-square","5. healthcare context","LTC",29871,6093,21.8551051051051,""
"LTC_AVG_PCT_MEDICAID_countylevel","Average percentage of nursing home residents in the county whose primary support is Medicaid",0.384988785109303,0.22977186935828,-0.155216915751023,0.0837329844560514,"Chi-square","5. healthcare context","LTC",29871,6093,21.8551051051051,""
"LTC_AVG_PCT_MEDICARE_countylevel","Average percentage of nursing home residents in the county whose primary support is Medicare",0.384988785109303,0.22977186935828,-0.155216915751023,0.0837329844560514,"Chi-square","5. healthcare context","LTC",29871,6093,21.8551051051051,""
"LTC_OCCUPANCY_RATE_countylevel","Total nursing home occupancy rate in the county",0.384988785109303,0.22977186935828,-0.155216915751023,0.0837329844560514,"Chi-square","5. healthcare context","LTC",29871,6093,21.8551051051051,""
"LTC_PCT_FOR_PROFIT_countylevel","Percentage of nursing homes that are for-profit",0.384988785109303,0.22977186935828,-0.155216915751023,0.0837329844560514,"Chi-square","5. healthcare context","LTC",29871,6093,21.8551051051051,""
"LTC_PCT_MULTI_FAC_countylevel","Percentage of nursing homes that are owned or leased by a multi-facility (chain) organization",0.384988785109303,0.22977186935828,-0.155216915751023,0.0837329844560514,"Chi-square","5. healthcare context","LTC",29871,6093,21.8551051051051,""
"LTC_TOT_BEDS_countylevel","Total number of nursing home beds in the county",0.384988785109303,0.22977186935828,-0.155216915751023,0.0837329844560514,"Chi-square","5. healthcare context","LTC",29871,6093,21.8551051051051,""
"SEDA_CS_MN_ELA_GR8_ECD_countylevel","Grade 8 ELA Mean Cohort Scale (CS), Economically disadvantaged (ECD) students
",3.32094673763851,2.88856064336123,-0.432386094277278,0.0899631751530947,"Chi-square","3. education","SEDA",29871,6093,197.881881881882,""
"SEDA_CS_TOT_ELA_GR8_ECD_countylevel","Grade 8 ELA Sample size, Economically disadvantaged (ECD) students",3.30755582337384,2.88856064336123,-0.418995180012607,0.100057282922198,"Chi-square","3. education","SEDA",29871,6093,197.204204204204,""
"ACS_PCT_GRANDP_NO_RESPS_census_tractlevel","Percentage of children living with grandparent householder whose grandparent is not responsible for them",14.5960965484918,15.4111275233875,0.815030974895645,0.10610076091574,"Chi-square","1. social context","ACS",29871,6093,897.753503503503,""
"ACS_PCT_GRANDP_RESPS_NO_P_census_tractlevel","Percentage of children living with grandparent householder whose grandparent is responsible for them: parent not present",14.5960965484918,15.4111275233875,0.815030974895645,0.10610076091574,"Chi-square","1. social context","ACS",29871,6093,897.753503503503,""
"ACS_PCT_GRANDP_RESPS_P_census_tractlevel","Percentage of children living with grandparent householder whose grandparent is responsible for them: parent present",14.5960965484918,15.4111275233875,0.815030974895645,0.10610076091574,"Chi-square","1. social context","ACS",29871,6093,897.753503503503,""
"CDCAP_HIVDIAG_RATE_ABOVE13_countylevel","Total number of people living with diagnosed HIV at the end of the year per 100,000 population (ages 13 and over)",0.113822771249707,0.0328245527654686,-0.0809982184842385,0.109625094475855,"Chi-square","5. healthcare context","CDCAP",29871,6093,6.0990990990991,""
"ACS_MDN_OWNER_COST_NO_MORTG_census_tractlevel","Median selected monthly owner costs for houses without a mortgage (dollars)",7.44200060259114,8.00919087477433,0.567190272183189,0.133167318475642,"Chi-square","4. physical infrastructure","ACS",29871,6093,459.296046046046,""
"CCBP_SA_RATE_countylevel","Total number of social associations per 1,000 people",0.04686819992635,0,-0.04686819992635,0.148285171482852,"Chi-square (simulated)","4. physical infrastructure","CCBP",29871,6093,2.37187187187187,""
"CCD_TOT_REVENUE_countylevel","Total revenue (Dollars) per student",0.0368250142278464,0,-0.0368250142278464,0.222677732226777,"Chi-square (simulated)","3. education","CCD",29871,6093,1.86361361361361,""
"CCD_FED_REVENUE_CNA_countylevel","Federal revenue distributed by state through Child Nutrition Act (Dollars) per student",0.0368250142278464,0,-0.0368250142278464,0.223177682231777,"Chi-square (simulated)","3. education","CCD",29871,6093,1.86361361361361,""
"CCD_TOT_FED_REVENUE_countylevel","Total federal revenue (Dollars) per student",0.0368250142278464,0,-0.0368250142278464,0.228177182281772,"Chi-square (simulated)","3. education","CCD",29871,6093,1.86361361361361,""
"CCD_TOT_STATE_REVENUE_countylevel","Total state revenue (Dollars) per student",0.0368250142278464,0,-0.0368250142278464,0.230776922307769,"Chi-square (simulated)","3. education","CCD",29871,6093,1.86361361361361,""
"CCD_STATE_REVENUE_LUNCH_countylevel","State revenue from school lunch programs (Dollars) per student",0.0368250142278464,0,-0.0368250142278464,0.231076892310769,"Chi-square (simulated)","3. education","CCD",29871,6093,1.86361361361361,""
"CCD_LOCAL_REVENUE_LUNCH_countylevel","Local revenue from school lunch programs (Dollars) per student",0.0368250142278464,0,-0.0368250142278464,0.232176782321768,"Chi-square (simulated)","3. education","CCD",29871,6093,1.86361361361361,""
"CCD_TOT_EXPENDITURE_countylevel","Total expenditure (Dollars) per student",0.0368250142278464,0,-0.0368250142278464,0.232276772322768,"Chi-square (simulated)","3. education","CCD",29871,6093,1.86361361361361,""
"CCD_TOT_LOCAL_REVENUE_countylevel","Total local revenue (Dollars) per student",0.0368250142278464,0,-0.0368250142278464,0.237776222377762,"Chi-square (simulated)","3. education","CCD",29871,6093,1.86361361361361,""
"AHRF_HPSA_DENTIST_countylevel","Health Professional Shortage Area (HPSA) code-shortage of dentists",10.4281744836129,9.92942721155424,-0.498747272058626,0.253450307866457,"Chi-square","5. healthcare context","AHRF",29871,6093,630.24024024024,""
"AHRF_HPSA_MENTAL_countylevel","Health Professional Shortage Area (HPSA) code-shortage of mental healthcare providers",10.4281744836129,9.92942721155424,-0.498747272058626,0.253450307866457,"Chi-square","5. healthcare context","AHRF",29871,6093,630.24024024024,""
"AHRF_HPSA_PRIM_countylevel","Health Professional Shortage Area (HPSA) code-shortage of primary care physicians",10.4281744836129,9.92942721155424,-0.498747272058626,0.253450307866457,"Chi-square","5. healthcare context","AHRF",29871,6093,630.24024024024,""
"ACS_PCT_POV_BLACK_census_tractlevel","Percentage of Black or African American population below poverty level",7.26791871715041,6.8439192516002,-0.423999465550216,0.254290701717968,"Chi-square","2. economic context","ACS",29871,6093,438.457457457457,""
"ACS_PCT_MULT_RACE_FEMALE_countylevel","Percentage of population reporting two or more races and female",0.0334772856616786,0.0656491055309371,0.0321718198692586,0.271372862713729,"Chi-square (simulated)","1. social context","ACS",29871,6093,2.37187187187187,""
"ACS_PCT_MULT_RACE_MALE_countylevel","Percentage of population reporting two or more races and male",0.0334772856616786,0.0656491055309371,0.0321718198692586,0.278072192780722,"Chi-square (simulated)","1. social context","ACS",29871,6093,2.37187187187187,""
"CHR_CHILD_DEATH_RATE_countylevel","Total number of deaths among children per 100,000 population (ages 17 and below)",23.812393291152,24.4542918102741,0.641898519122133,0.291913238385443,"Chi-square","5. healthcare context","CHR",29871,6093,1457.51526526527,""
"ACS_MEDIAN_NONVET_INC_census_tractlevel","Median income of civilian nonveteran population (dollars, ages 18 and over, inflation-adjusted to data file year)",8.54675102942653,8.15690136221894,-0.389849667207596,0.331922464930763,"Chi-square","2. economic context","ACS",29871,6093,516.729229229229,""
"ACS_PCT_BLACK_FEMALE_census_tractlevel","Percentage of Black or African American alone population reporting female",7.05366408891567,6.71262104053832,-0.341043048377347,0.355703460703839,"Chi-square","1. social context","ACS",29871,6093,426.259259259259,""
"ACS_PCT_BLACK_MALE_census_tractlevel","Percentage of Black or African American alone population reporting male",7.05366408891567,6.71262104053832,-0.341043048377347,0.355703460703839,"Chi-square","1. social context","ACS",29871,6093,426.259259259259,""
"ACS_PCT_POV_BLACK_countylevel","Percentage of Black or African American population below poverty level",0.023434099963175,0,-0.023434099963175,0.375262473752625,"Chi-square (simulated)","2. economic context","ACS",29871,6093,1.18593593593594,""
"AHRF_MCR_BN_READM_RATE_countylevel","Total number of Medicare beneficiary hospital readmission rate, fee for service",0.0200863713970071,0,-0.0200863713970071,0.387161283871613,"Chi-square (simulated)","5. healthcare context","AHRF",29871,6093,1.01651651651652,""
"ACS_PCT_VET_UNEMPL_18_64_census_tractlevel","Percentage of civilian veterans that are unemployed (between ages 18 and 64)",6.77580261792374,7.09010339734121,0.314300779417473,0.390594586645308,"Chi-square","2. economic context","ACS",29871,6093,416.094094094094,""
"AHRF_TOT_MCR_BN_READM_countylevel","Total number of Medicare beneficiary acute hospital readmissions, fee for service",0.0200863713970071,0,-0.0200863713970071,0.392760723927607,"Chi-square (simulated)","5. healthcare context","AHRF",29871,6093,1.01651651651652,""
"CCBP_PCT_HEALTH_EMPLOYMENT_countylevel","Percentage of employment attributed to health care",0.0836932141541964,0.0492368291482029,-0.0344563850059935,0.464653534646535,"Chi-square (simulated)","4. physical infrastructure","CCBP",29871,6093,4.74374374374374,""
"NOAAS_PROPERTY_DAMAGE_countylevel","Estimated amount of damage to property incurred by the storm events during the year (Dollar)",0.274513742425764,0.213359592975546,-0.0611541494502184,0.477305501079022,"Chi-square","4. physical infrastructure","NOAAS",29871,6093,16.0948448448448,""
